date,platform,campaign_name,campaign_type,industry,device,impressions,clicks,cost,conversions,revenue
2024-06-25,TikTok Ads,Campaign_92,Video,Finance,Tablet,4629,1776,1680.18,,
2024-10-07,TikTok Ads,Campaign_98,Search,EdTech,Tablet,1933,746,363.42,202.0,1015.18
2024-12-24,TikTok Ads,Campaign_52,Video,Finance,Tablet,16676,6864,497.74,4022.0,1246.5
2024-08-29,Meta Ads,Campaign_52,Search,EdTech,Desktop,6710,1037,4222.12,601.0,1661.59
2024-03-08,TikTok Ads,Campaign_42,Video,EdTech,Desktop,15760,11023,4486.02,5129.0,5250.35
2025-02-16,Meta Ads,Campaign_76,Shopping,Ecommerce,Mobile,5428,4905,3376.62,2589.0,4000.08
2025-03-13,Google Ads,Campaign_112,Search,Finance,Tablet,6844,3026,3510.18,1325.0,11833.46
2024-03-16,TikTok Ads,Campaign_92,Shopping,Finance,Desktop,14726,8179,1693.2,2439.0,1790.31
2025-03-27,TikTok Ads,Campaign_102,Shopping,EdTech,Tablet,9143,1502,2071.85,371.0,1908.14
2024-10-29,TikTok Ads,Campaign_26,Shopping,EdTech,Tablet,9002,5916,4311.36,,7045.2
2024-12-11,Google Ads,Campaign_20,Video,Ecommerce,Desktop,6729,2979,4270.08,1659.0,1380.64
2024-07-24,Meta Ads,Campaign_105,Search,Healthcare,Mobile,13615,8983,4724.68,981.0,15075.39
2024-04-22,Google Ads,Campaign_112,Shopping,Finance,Desktop,3446,2679,2850.52,591.0,9663.19
2024-05-07,Google Ads,Campaign_112,Search,Healthcare,Mobile,1987,1539,4659.51,,7123.45
2024-02-11,Google Ads,Campaign_75,Search,Finance,Mobile,3389,1655,2398.16,1266.0,6791.48
2025-03-31,TikTok Ads,Campaign_45,Shopping,EdTech,Desktop,15587,10025,1227.51,1314.0,5108.05
2024-08-17,Google Ads,Campaign_9,Video,Healthcare,Tablet,15436,5431,1963.75,1135.0,8177.6
2024-12-12,TikTok Ads,Campaign_53,Search,EdTech,Tablet,3090,2401,1820.31,1887.0,4068.95
2024-12-22,Google Ads,Campaign_28,Video,Finance,Mobile,765,403,4363.18,,5615.66
2024-01-02,TikTok Ads,Campaign_105,Video,Ecommerce,Desktop,12028,3439,3141.2,2789.0,8437.35
2024-10-16,Meta Ads,Campaign_64,Video,Finance,Desktop,12814,8168,4065.59,7056.0,6823.97
2024-09-01,Meta Ads,Campaign_34,Shopping,EdTech,Tablet,4858,1963,3036.78,1040.0,9519.03
2024-10-21,Google Ads,Campaign_10,Shopping,EdTech,Tablet,869,160,883.07,139.0,2124.08
2024-10-26,TikTok Ads,Campaign_97,Search,Finance,Desktop,16771,13603,1724.37,832.0,7611.47
2024-06-23,Google Ads,Campaign_76,Search,Finance,Tablet,4192,261,2555.26,257.0,6092.29
2024-08-05,TikTok Ads,Campaign_46,Search,Finance,Desktop,17219,4154,3854.49,2778.0,
2025-01-04,Meta Ads,Campaign_30,Video,Ecommerce,Mobile,11864,11214,1956.66,1671.0,3277.89
2024-05-25,Meta Ads,Campaign_15,Video,Finance,Mobile,10961,1321,40.29,1306.0,126.08
2024-03-10,TikTok Ads,Campaign_11,Search,Healthcare,Tablet,10271,1766,2469.46,27.0,809.87
2024-05-19,Google Ads,Campaign_34,Video,EdTech,Mobile,17954,13181,1609.46,12130.0,1676.94
2024-03-22,Meta Ads,Campaign_66,Shopping,Finance,Tablet,11771,5272,2517.91,3174.0,11032.28
2024-11-24,TikTok Ads,Campaign_110,Search,Finance,Tablet,16450,15535,2655.99,,3151.52
2024-07-12,TikTok Ads,Campaign_105,Shopping,Healthcare,Desktop,771,600,472.29,,1674.16
2024-02-05,TikTok Ads,Campaign_91,Search,Healthcare,Mobile,19053,18497,3436.38,,3414.67
2024-03-04,TikTok Ads,Campaign_80,Shopping,Finance,Desktop,1942,1757,2334.96,1240.0,3004.42
2024-01-19,Meta Ads,Campaign_13,Search,Healthcare,Mobile,2223,1772,611.26,1480.0,182.28
2024-08-01,TikTok Ads,Campaign_50,Video,Ecommerce,Desktop,12798,8233,1258.8,4980.0,5034.87
2024-03-27,Google Ads,Campaign_19,Video,EdTech,Desktop,10033,4815,1095.92,1394.0,3192.15
2024-06-04,Meta Ads,Campaign_84,Search,Ecommerce,Desktop,8273,4174,708.52,3944.0,2193.34
2025-03-23,Meta Ads,Campaign_75,Video,Healthcare,Tablet,11093,116,4070.27,25.0,4687.21
2025-03-07,Google Ads,Campaign_111,Video,Finance,Desktop,17970,4682,1573.44,2747.0,7620.66
2024-12-08,Google Ads,Campaign_41,Video,Finance,Tablet,9729,5416,4544.45,1994.0,22099.27
2024-12-02,TikTok Ads,Campaign_63,Search,EdTech,Mobile,131,92,933.49,,2205.18
2024-09-09,Google Ads,Campaign_84,Search,Ecommerce,Desktop,16670,8641,4442.96,6586.0,2966.97
2024-02-09,TikTok Ads,Campaign_8,Video,Ecommerce,Tablet,10362,3683,3947.28,2261.0,12025.63
2024-07-20,TikTok Ads,Campaign_90,Search,Ecommerce,Tablet,16053,15892,3307.2,862.0,12432.2
2025-03-21,Meta Ads,Campaign_108,Shopping,Finance,Mobile,12956,11756,2463.8,846.0,2282.32
2024-12-21,Google Ads,Campaign_60,Search,Finance,Tablet,15437,471,4365.09,27.0,12906.98
2024-07-05,Meta Ads,Campaign_26,Shopping,Ecommerce,Mobile,2330,1002,3044.52,518.0,7173.45
2024-03-26,Meta Ads,Campaign_90,Video,Healthcare,Mobile,18276,11316,4500.15,,17960.18
2024-09-25,Google Ads,Campaign_50,Shopping,Finance,Mobile,8077,7688,4706.1,5746.0,19851.94
2024-11-13,TikTok Ads,Campaign_110,Video,Finance,Desktop,5743,110,2452.39,71.0,
2024-11-03,TikTok Ads,Campaign_69,Search,EdTech,Tablet,5818,1694,1132.32,381.0,
2024-04-13,Meta Ads,Campaign_16,Shopping,Finance,Tablet,7621,662,2799.21,295.0,13676.17
2024-05-25,TikTok Ads,Campaign_82,Video,Ecommerce,Mobile,10909,10860,1057.6,10760.0,4161.96
2024-04-30,Google Ads,Campaign_61,Video,EdTech,Desktop,18732,15060,1095.81,11053.0,3458.87
2024-06-06,Meta Ads,Campaign_43,Video,EdTech,Mobile,16546,2640,2123.19,1005.0,
2024-07-10,Google Ads,Campaign_88,Shopping,Finance,Desktop,1502,420,474.66,268.0,2356.25
2025-01-19,TikTok Ads,Campaign_16,Video,EdTech,Tablet,1903,1505,963.77,1253.0,1581.08
2024-01-31,Google Ads,Campaign_104,Video,Ecommerce,Tablet,5244,1696,708.01,,998.8
2024-07-23,Google Ads,Campaign_72,Shopping,Ecommerce,Desktop,14316,6668,1283.69,3.0,1689.29
2024-03-29,Google Ads,Campaign_27,Search,Ecommerce,Tablet,14309,8425,1405.14,407.0,1563.43
2025-02-15,Google Ads,Campaign_114,Video,Finance,Desktop,3312,777,3144.3,222.0,13779.67
2024-09-24,Meta Ads,Campaign_9,Video,EdTech,Desktop,14785,13089,44.42,12258.0,
2025-02-03,TikTok Ads,Campaign_94,Search,Healthcare,Tablet,12252,9583,4028.82,3749.0,
2025-02-17,Google Ads,Campaign_36,Search,Healthcare,Mobile,12149,10425,3263.45,1539.0,
2024-01-31,Google Ads,Campaign_87,Search,Ecommerce,Desktop,16375,449,936.6,379.0,34.67
2024-01-03,TikTok Ads,Campaign_79,Search,Finance,Tablet,7216,3520,514.1,809.0,568.17
2025-03-10,Google Ads,Campaign_111,Shopping,Ecommerce,Tablet,16082,1094,625.07,895.0,
2024-02-03,Meta Ads,Campaign_100,Shopping,EdTech,Tablet,1354,329,1428.66,120.0,516.26
2024-02-27,TikTok Ads,Campaign_76,Shopping,Ecommerce,Desktop,18116,5340,1269.39,5111.0,3176.16
2024-08-22,Meta Ads,Campaign_99,Shopping,Healthcare,Desktop,16588,12021,1145.01,11301.0,5194.03
2024-07-30,Meta Ads,Campaign_14,Video,Ecommerce,Mobile,1438,1031,738.18,4.0,142.42
2024-04-21,Meta Ads,Campaign_64,Video,EdTech,Mobile,15293,6490,2764.73,,8249.11
2024-09-12,TikTok Ads,Campaign_40,Video,EdTech,Mobile,8924,7876,2578.68,2263.0,11885.72
2024-03-09,Meta Ads,Campaign_4,Search,Finance,Mobile,18621,7770,245.29,949.0,
2025-03-12,TikTok Ads,Campaign_37,Shopping,Finance,Desktop,14388,1694,1717.05,751.0,5375.03
2024-08-22,Google Ads,Campaign_100,Search,Finance,Mobile,5846,271,4901.61,24.0,4496.35
2024-03-11,Meta Ads,Campaign_71,Search,Healthcare,Tablet,6372,1626,3259.32,1418.0,373.23
2024-05-05,Google Ads,Campaign_19,Search,Ecommerce,Mobile,13598,2866,3575.96,571.0,
2024-06-08,Google Ads,Campaign_74,Shopping,EdTech,Desktop,3672,41,3917.34,22.0,11448.85
2024-05-25,Google Ads,Campaign_115,Video,Finance,Desktop,11354,9924,4495.61,580.0,16727.4
2024-12-17,TikTok Ads,Campaign_34,Shopping,Ecommerce,Tablet,4462,3434,566.1,2637.0,731.7
2025-02-25,TikTok Ads,Campaign_15,Search,EdTech,Tablet,13394,390,3298.64,46.0,509.59
2024-07-13,TikTok Ads,Campaign_50,Shopping,Healthcare,Desktop,15939,12017,1435.02,7769.0,3607.76
2024-04-20,Meta Ads,Campaign_1,Search,Finance,Mobile,6240,757,2503.48,86.0,10403.02
2025-03-05,Meta Ads,Campaign_69,Search,Ecommerce,Tablet,3497,1672,96.52,,72.03
2025-03-28,Google Ads,Campaign_83,Video,Finance,Desktop,5797,2620,2317.39,2326.0,5671.22
2024-06-01,Meta Ads,Campaign_29,Video,Ecommerce,Desktop,17464,4453,2045.04,2248.0,1379.12
2025-03-21,TikTok Ads,Campaign_8,Search,Ecommerce,Mobile,9594,72,389.35,66.0,1774.01
2024-01-17,Meta Ads,Campaign_7,Video,Finance,Desktop,5728,32,4236.05,6.0,17421.52
2024-12-26,TikTok Ads,Campaign_64,Search,Finance,Mobile,6203,1660,3777.27,466.0,18209.19
2024-05-25,Meta Ads,Campaign_104,Search,Healthcare,Tablet,1835,129,1651.06,49.0,3162.3
2024-03-28,Google Ads,Campaign_50,Shopping,Healthcare,Desktop,13010,4779,545.94,2972.0,112.76
2025-01-31,Meta Ads,Campaign_68,Video,EdTech,Desktop,9906,1802,4849.69,1291.0,9845.7
2024-05-28,Meta Ads,Campaign_38,Search,Finance,Tablet,5462,4868,929.76,3458.0,2259.53
2025-02-18,TikTok Ads,Campaign_37,Shopping,EdTech,Tablet,9260,841,877.06,188.0,
2024-07-24,Meta Ads,Campaign_17,Video,Finance,Mobile,11683,3801,3284.47,88.0,472.99
2025-01-24,Meta Ads,Campaign_101,Shopping,Ecommerce,Tablet,8149,6479,3434.11,4701.0,5999.82
2024-07-29,Google Ads,Campaign_51,Video,Ecommerce,Tablet,13821,13007,4864.51,11858.0,22535.62
2024-03-03,Google Ads,Campaign_34,Shopping,Ecommerce,Desktop,13187,1982,3034.16,1096.0,233.86
2024-02-25,TikTok Ads,Campaign_76,Shopping,EdTech,Desktop,15440,2369,67.91,,44.85
2024-02-24,TikTok Ads,Campaign_40,Video,Ecommerce,Desktop,6891,5593,4145.19,2124.0,
2024-04-05,TikTok Ads,Campaign_103,Search,Finance,Desktop,3209,614,1165.17,6.0,5053.48
2024-08-25,Google Ads,Campaign_45,Shopping,EdTech,Mobile,11811,1194,347.96,637.0,1329.9
2024-11-08,Meta Ads,Campaign_55,Video,EdTech,Desktop,16661,10750,2290.07,3917.0,10603.11
2024-07-02,Google Ads,Campaign_61,Shopping,Ecommerce,Tablet,9131,5037,402.22,3182.0,502.56
2025-02-28,Meta Ads,Campaign_102,Shopping,Ecommerce,Mobile,17570,14010,2588.7,5158.0,
2024-07-05,Meta Ads,Campaign_109,Shopping,EdTech,Tablet,17694,2212,2913.62,1262.0,
2024-03-02,TikTok Ads,Campaign_10,Search,Healthcare,Desktop,4271,2821,477.97,763.0,1616.49
2024-11-21,Meta Ads,Campaign_66,Search,Ecommerce,Tablet,10466,5177,4776.43,2968.0,6901.72
2024-01-07,TikTok Ads,Campaign_77,Shopping,Ecommerce,Desktop,7655,6486,4146.43,239.0,4341.9
2025-02-01,TikTok Ads,Campaign_111,Shopping,Healthcare,Desktop,13432,5243,4106.38,149.0,14211.77
2024-03-28,Meta Ads,Campaign_98,Shopping,Finance,Tablet,1320,976,138.45,,
2024-09-13,Meta Ads,Campaign_96,Shopping,Healthcare,Desktop,14800,9356,201.23,9195.0,376.47
2024-01-18,Meta Ads,Campaign_111,Search,Ecommerce,Tablet,13892,7234,214.68,2480.0,131.18
2024-01-18,Meta Ads,Campaign_96,Shopping,EdTech,Desktop,19399,9013,3392.34,6345.0,9562.64
2024-06-22,Google Ads,Campaign_98,Search,Healthcare,Tablet,4435,611,399.16,115.0,
2024-12-12,Meta Ads,Campaign_85,Shopping,EdTech,Mobile,14322,9437,4228.94,125.0,12543.83
2025-01-02,TikTok Ads,Campaign_48,Shopping,EdTech,Mobile,18882,2565,187.86,694.0,843.91
2024-01-18,TikTok Ads,Campaign_47,Video,Healthcare,Tablet,12375,5129,2109.53,4403.0,7344.81
2024-04-21,Meta Ads,Campaign_54,Shopping,Ecommerce,Tablet,19648,17732,4216.0,2251.0,16655.51
2024-04-29,Google Ads,Campaign_103,Video,Finance,Desktop,9982,994,3898.17,,13770.86
2024-10-01,TikTok Ads,Campaign_40,Shopping,Ecommerce,Tablet,16415,15852,2272.92,6209.0,2118.01
2024-10-22,TikTok Ads,Campaign_84,Shopping,Healthcare,Tablet,8535,5295,4601.88,,16926.2
2024-04-21,TikTok Ads,Campaign_68,Search,Healthcare,Mobile,14227,3672,4633.56,2156.0,
2024-07-28,Google Ads,Campaign_39,Video,Healthcare,Tablet,2112,464,2647.82,257.0,
2024-04-21,Google Ads,Campaign_45,Video,Ecommerce,Desktop,8075,1576,2216.53,499.0,
2024-12-29,Google Ads,Campaign_51,Video,Healthcare,Mobile,11720,1624,2464.38,1517.0,2257.75
2024-08-29,TikTok Ads,Campaign_48,Shopping,EdTech,Tablet,3815,623,105.4,577.0,484.54
2025-03-13,Google Ads,Campaign_67,Video,Healthcare,Tablet,2712,707,1243.34,497.0,2852.16
2024-03-25,Meta Ads,Campaign_5,Search,Healthcare,Desktop,3346,31,2366.08,16.0,4405.24
2024-09-28,Google Ads,Campaign_5,Shopping,Ecommerce,Tablet,14204,14142,1216.76,5447.0,
2025-03-29,Meta Ads,Campaign_3,Video,Ecommerce,Desktop,1892,874,4445.48,381.0,1926.64
2024-06-28,TikTok Ads,Campaign_99,Search,EdTech,Mobile,16385,11406,402.58,6843.0,27.38
2024-12-19,TikTok Ads,Campaign_91,Search,Ecommerce,Mobile,14136,3168,1641.54,2328.0,6125.13
2024-07-02,Google Ads,Campaign_31,Search,EdTech,Tablet,3032,409,1730.01,402.0,6475.07
2024-01-11,Meta Ads,Campaign_41,Video,Finance,Desktop,12295,8896,4662.25,3462.0,21776.33
2024-04-27,Google Ads,Campaign_11,Video,Ecommerce,Mobile,2243,1760,4691.69,,
2024-12-06,TikTok Ads,Campaign_17,Video,EdTech,Mobile,11340,4723,2327.98,956.0,8364.45
2024-10-29,Meta Ads,Campaign_7,Video,Finance,Tablet,9546,3276,1197.32,448.0,1958.21
2024-08-11,Google Ads,Campaign_34,Search,Ecommerce,Tablet,719,498,3772.65,100.0,10660.61
2024-07-31,Meta Ads,Campaign_95,Shopping,Finance,Mobile,12747,10505,2666.63,4139.0,554.7
2024-12-31,Google Ads,Campaign_38,Shopping,Healthcare,Desktop,10559,6365,4446.43,,9148.79
2025-03-21,Meta Ads,Campaign_11,Shopping,Finance,Mobile,6270,391,703.48,318.0,1695.19
2025-03-16,TikTok Ads,Campaign_109,Video,EdTech,Tablet,5333,483,2115.29,16.0,1424.38
2024-12-25,TikTok Ads,Campaign_97,Search,Healthcare,Mobile,610,206,583.76,7.0,544.59
2025-01-02,Meta Ads,Campaign_110,Shopping,Finance,Mobile,10206,3472,907.89,63.0,2627.77
2025-02-16,TikTok Ads,Campaign_77,Shopping,Ecommerce,Desktop,11246,2458,4491.11,1163.0,13193.9
2024-07-25,TikTok Ads,Campaign_88,Search,Ecommerce,Desktop,15776,189,3266.29,120.0,3137.75
2024-07-09,Meta Ads,Campaign_51,Video,Finance,Desktop,12415,9484,1225.77,5873.0,107.82
2024-09-28,TikTok Ads,Campaign_73,Video,Healthcare,Tablet,18631,6548,3203.11,4516.0,4785.86
2024-09-04,Meta Ads,Campaign_9,Search,EdTech,Mobile,12715,7975,3390.36,3052.0,3681.17
2024-01-31,Meta Ads,Campaign_18,Video,Healthcare,Mobile,18038,12741,729.45,4841.0,2366.05
2025-01-19,TikTok Ads,Campaign_87,Video,EdTech,Desktop,448,238,257.5,233.0,1003.88
2024-08-15,TikTok Ads,Campaign_56,Video,EdTech,Tablet,2816,1098,4663.66,343.0,1133.91
2024-07-07,TikTok Ads,Campaign_7,Video,Finance,Desktop,9069,786,3287.47,61.0,4972.36
2024-08-28,TikTok Ads,Campaign_26,Shopping,Finance,Desktop,12875,2121,4571.04,1608.0,12426.4
2024-12-02,TikTok Ads,Campaign_98,Shopping,Ecommerce,Tablet,8810,2348,3124.12,778.0,6848.37
2024-10-28,Google Ads,Campaign_106,Shopping,Finance,Tablet,15900,9263,1255.56,2031.0,5351.89
2024-05-14,Meta Ads,Campaign_69,Shopping,Finance,Desktop,5725,5489,4820.88,1268.0,3640.61
2024-05-02,TikTok Ads,Campaign_117,Video,EdTech,Tablet,7021,6993,3279.59,1200.0,4062.27
2025-03-27,Meta Ads,Campaign_61,Video,Ecommerce,Mobile,807,743,2458.44,50.0,3704.85
2024-05-20,Meta Ads,Campaign_112,Shopping,Ecommerce,Desktop,2966,2380,2841.14,440.0,13891.18
2024-01-02,TikTok Ads,Campaign_17,Shopping,Healthcare,Mobile,4205,2660,3398.2,1993.0,14101.21
2024-12-07,Google Ads,Campaign_10,Search,Finance,Tablet,19330,15730,2900.22,3236.0,11236.18
2025-03-27,Google Ads,Campaign_43,Search,EdTech,Tablet,10948,10104,3572.24,7738.0,3357.62
2024-05-25,Google Ads,Campaign_97,Video,EdTech,Mobile,19897,17528,4701.74,68.0,
2024-12-08,Meta Ads,Campaign_60,Search,EdTech,Desktop,10207,9644,490.12,9231.0,
2024-06-12,Meta Ads,Campaign_84,Video,Healthcare,Desktop,16383,2203,6.6,1347.0,9.19
2025-02-07,Meta Ads,Campaign_30,Shopping,EdTech,Desktop,6728,580,3348.94,176.0,6870.32
2025-01-02,Google Ads,Campaign_98,Search,Finance,Mobile,14530,7354,1120.86,5569.0,1291.09
2024-02-19,Google Ads,Campaign_41,Video,EdTech,Desktop,14351,9956,1997.0,4290.0,7287.79
2024-06-24,Google Ads,Campaign_93,Video,Finance,Tablet,8848,589,4211.78,230.0,12118.88
2024-07-27,Google Ads,Campaign_26,Search,Healthcare,Tablet,8655,5936,3816.7,582.0,
2024-01-25,Google Ads,Campaign_117,Search,EdTech,Desktop,15058,14620,71.45,3603.0,213.05
2025-01-14,Google Ads,Campaign_96,Shopping,Finance,Desktop,18254,16543,4602.68,,10767.8
2024-08-01,Google Ads,Campaign_43,Shopping,Healthcare,Desktop,16321,10769,2115.57,3980.0,
2024-12-11,TikTok Ads,Campaign_71,Shopping,Finance,Mobile,16047,15776,2754.98,707.0,
2024-09-02,TikTok Ads,Campaign_37,Shopping,Healthcare,Tablet,11731,8800,1618.58,308.0,5453.11
2024-03-15,Meta Ads,Campaign_29,Search,Finance,Desktop,13901,3907,1253.22,276.0,1565.62
2025-02-03,TikTok Ads,Campaign_55,Shopping,Healthcare,Mobile,10561,1717,4563.3,460.0,15688.22
2025-01-16,Google Ads,Campaign_58,Shopping,Ecommerce,Desktop,6255,238,4991.34,143.0,
2024-12-23,Meta Ads,Campaign_76,Video,Finance,Tablet,19262,1535,1662.81,596.0,
2024-05-01,Google Ads,Campaign_84,Search,EdTech,Tablet,7506,5083,2510.74,4264.0,8429.77
2024-01-13,Meta Ads,Campaign_25,Shopping,Finance,Tablet,16016,9436,211.75,6023.0,576.57
2025-02-19,TikTok Ads,Campaign_101,Shopping,Healthcare,Mobile,13397,11284,1871.32,,4235.97
2024-07-22,Meta Ads,Campaign_54,Video,Healthcare,Tablet,2520,2407,2734.33,810.0,7738.8
2024-03-07,TikTok Ads,Campaign_83,Video,Ecommerce,Mobile,6421,3052,416.51,15.0,456.76
2024-08-28,TikTok Ads,Campaign_33,Search,Finance,Tablet,19396,17952,160.65,12667.0,666.88
2024-08-09,Meta Ads,Campaign_107,Search,Ecommerce,Mobile,1436,414,499.68,97.0,760.02
2024-11-06,TikTok Ads,Campaign_99,Search,Finance,Mobile,10082,1097,277.33,263.0,1349.61
2025-01-09,Meta Ads,Campaign_55,Shopping,Healthcare,Mobile,10114,3157,716.55,2338.0,1272.22
2024-09-13,Meta Ads,Campaign_1,Video,EdTech,Tablet,19885,15203,700.2,10503.0,827.38
2025-02-20,Google Ads,Campaign_71,Shopping,Ecommerce,Desktop,5719,1220,3766.49,273.0,9180.25
2025-02-24,Google Ads,Campaign_25,Video,Healthcare,Desktop,12726,2697,1712.5,358.0,
2024-02-04,Meta Ads,Campaign_118,Video,Finance,Mobile,16893,15535,2976.87,14051.0,3363.54
2024-08-18,Google Ads,Campaign_35,Video,EdTech,Mobile,9788,4442,4283.03,,2113.06
2025-01-08,Meta Ads,Campaign_81,Shopping,Healthcare,Desktop,3458,3356,2373.23,2497.0,5291.4
2024-09-21,Meta Ads,Campaign_85,Search,Finance,Desktop,3041,1308,4320.58,571.0,
2024-02-04,TikTok Ads,Campaign_103,Search,Healthcare,Tablet,14538,11971,956.47,10297.0,3062.37
2024-04-20,TikTok Ads,Campaign_14,Shopping,Finance,Desktop,11399,6061,1811.23,,5997.1
2025-03-28,Meta Ads,Campaign_18,Video,EdTech,Mobile,3260,363,2091.28,238.0,10450.74
2024-05-21,Google Ads,Campaign_17,Search,EdTech,Mobile,15941,6312,1867.34,2894.0,4575.38
2025-03-04,TikTok Ads,Campaign_77,Shopping,Healthcare,Tablet,12652,7838,2246.83,6077.0,3354.39
2024-09-03,Meta Ads,Campaign_80,Shopping,Healthcare,Mobile,16945,3314,3746.45,2526.0,17823.73
2025-03-17,Google Ads,Campaign_81,Video,Healthcare,Tablet,6382,1750,831.08,803.0,2166.35
2024-09-23,Meta Ads,Campaign_111,Search,Ecommerce,Mobile,10494,1169,229.17,614.0,642.2
2024-03-08,Meta Ads,Campaign_103,Shopping,EdTech,Mobile,8066,1181,1011.08,,3219.78
2024-12-10,Google Ads,Campaign_11,Shopping,Ecommerce,Mobile,18595,972,3818.02,360.0,
2025-01-15,Meta Ads,Campaign_73,Shopping,Ecommerce,Tablet,12953,6975,488.05,975.0,992.06
2025-02-19,TikTok Ads,Campaign_119,Shopping,EdTech,Tablet,10841,9751,4523.19,7483.0,
2025-01-01,Google Ads,Campaign_53,Search,EdTech,Desktop,15412,3859,2289.07,1255.0,6611.5
2024-12-11,Google Ads,Campaign_107,Shopping,Healthcare,Tablet,9989,7546,779.3,,3148.43
2024-11-10,Meta Ads,Campaign_9,Video,EdTech,Tablet,5029,2774,3206.0,588.0,12551.3
2024-09-26,Meta Ads,Campaign_43,Video,EdTech,Desktop,14340,11837,4682.38,8787.0,3640.84
2025-03-14,Google Ads,Campaign_10,Search,Finance,Desktop,18510,8330,2430.02,4193.0,7904.55
2025-03-23,TikTok Ads,Campaign_73,Search,Ecommerce,Desktop,19562,5546,436.12,4490.0,875.97
2024-06-01,Google Ads,Campaign_41,Search,Ecommerce,Mobile,10677,1225,325.86,755.0,568.61
2024-06-05,Google Ads,Campaign_16,Shopping,EdTech,Desktop,15763,6084,4656.12,5027.0,1575.48
2024-11-29,TikTok Ads,Campaign_25,Shopping,Ecommerce,Desktop,13162,1897,3693.74,1488.0,
2024-04-11,Google Ads,Campaign_12,Search,Finance,Tablet,13936,10019,4905.19,8414.0,
2024-11-18,Google Ads,Campaign_88,Shopping,Ecommerce,Tablet,11233,10192,3495.97,948.0,14591.09
2024-07-17,Meta Ads,Campaign_51,Shopping,Finance,Tablet,19623,8229,709.43,4566.0,78.63
2024-04-06,TikTok Ads,Campaign_23,Video,Ecommerce,Desktop,11561,1061,4590.96,501.0,17564.79
2024-02-03,TikTok Ads,Campaign_70,Search,Finance,Tablet,15611,14230,2859.73,2039.0,11808.73
2025-02-03,Google Ads,Campaign_97,Video,EdTech,Mobile,14312,5735,3953.03,3612.0,16545.79
2024-01-09,TikTok Ads,Campaign_6,Shopping,Ecommerce,Tablet,18417,8002,4444.44,1699.0,297.88
2024-07-02,Google Ads,Campaign_53,Video,Finance,Tablet,10620,4939,4489.16,3733.0,
2024-10-15,Meta Ads,Campaign_75,Video,Finance,Tablet,15628,11162,2647.41,8265.0,8244.42
2024-05-14,Google Ads,Campaign_74,Search,EdTech,Desktop,2806,160,888.28,134.0,1582.17
2024-05-25,Meta Ads,Campaign_83,Search,Finance,Desktop,19549,15698,2002.95,14594.0,3562.12
2025-02-23,Meta Ads,Campaign_48,Video,Ecommerce,Mobile,8652,3699,3057.17,1931.0,
2024-06-27,Google Ads,Campaign_110,Video,Finance,Desktop,6210,4325,1959.1,3976.0,5316.97
2024-03-07,Meta Ads,Campaign_84,Video,EdTech,Desktop,19435,12965,172.47,7763.0,827.28
2024-08-10,Meta Ads,Campaign_4,Search,Healthcare,Tablet,18599,6288,4471.68,885.0,4240.22
2024-09-28,TikTok Ads,Campaign_37,Search,Finance,Desktop,7190,952,4854.7,814.0,14830.47
2024-02-19,Google Ads,Campaign_50,Search,EdTech,Mobile,17246,10677,2732.51,5938.0,2502.1
2024-09-25,Google Ads,Campaign_95,Search,Healthcare,Desktop,1205,105,386.36,62.0,1327.38
2024-11-14,TikTok Ads,Campaign_81,Shopping,Ecommerce,Desktop,3190,1287,132.27,1262.0,
2024-01-23,Meta Ads,Campaign_11,Search,Finance,Mobile,15762,3138,1823.7,3117.0,2110.14
2024-08-04,TikTok Ads,Campaign_36,Search,Finance,Tablet,17560,15598,432.55,6411.0,
2024-04-23,TikTok Ads,Campaign_15,Shopping,Healthcare,Desktop,19464,8936,4521.55,6466.0,5177.74
2024-09-19,Meta Ads,Campaign_22,Video,Finance,Mobile,7749,4142,1040.4,1572.0,2843.67
2025-03-25,Meta Ads,Campaign_70,Shopping,Ecommerce,Mobile,12333,10963,3353.63,4182.0,4086.69
2024-10-11,TikTok Ads,Campaign_7,Search,Ecommerce,Desktop,13714,11726,3870.78,1440.0,5713.82
2025-02-12,TikTok Ads,Campaign_91,Video,Ecommerce,Desktop,12769,2036,1336.04,1286.0,3440.19
2024-03-23,Google Ads,Campaign_28,Video,Healthcare,Tablet,17558,16494,3298.59,6692.0,1649.5
2025-02-23,Google Ads,Campaign_85,Video,Healthcare,Mobile,4753,1833,1031.93,1832.0,571.4
2024-12-01,TikTok Ads,Campaign_108,Search,Ecommerce,Desktop,18390,9978,3541.79,1409.0,2024.04
2024-09-12,Meta Ads,Campaign_56,Video,EdTech,Mobile,5103,1537,4833.07,1273.0,19360.21
2024-02-18,TikTok Ads,Campaign_91,Search,EdTech,Desktop,4568,2964,1350.01,2486.0,5883.59
2024-05-27,Google Ads,Campaign_75,Video,Ecommerce,Tablet,16562,14392,4027.52,7771.0,9328.33
2024-07-29,Google Ads,Campaign_117,Video,EdTech,Desktop,15707,1381,4407.78,1079.0,
2025-02-28,Meta Ads,Campaign_63,Search,Ecommerce,Tablet,809,0,3762.59,,8074.72
