date_id,platform_id,device_id,campaign_id,impressions,clicks,cost,conversions,revenue
75,3,2,474,14864,13632,4261.54,9837.0,7158.44
64,1,2,355,5406,4277,3498.47,1474.0,14188.19
366,3,1,1098,9805,3017,4630.31,0.0,22729.72
52,1,1,934,7556,5032,4237.66,1341.0,13056.27
81,1,1,1201,14287,11829,2345.63,2422.0,10870.94
180,3,1,95,2500,197,253.05,2.0,373.16
17,2,1,759,6172,2088,1209.35,1215.0,2007.38
334,1,3,1121,17246,10554,3922.31,4320.0,11212.65
95,3,3,675,3143,1524,4113.85,1470.0,6866.87
145,1,1,1350,11391,8096,2166.89,0.0,8420.84
303,2,3,847,124,1,2560.39,0.0,5470.04
182,1,1,30,394,151,2871.4,129.0,12664.21
93,2,2,1282,11612,2504,2219.49,384.0,7516.54
54,1,3,3,18281,2192,3539.33,1091.0,5877.18
209,2,2,917,4494,807,331.88,255.0,595.1
143,1,2,539,9811,275,286.94,0.0,0.0
361,2,3,1355,10273,8646,2896.82,3308.0,0.0
402,2,3,210,16615,7749,1549.87,571.0,4736.12
182,1,1,1242,14294,188,3860.75,17.0,4898.3
28,2,3,574,9817,1870,2710.98,165.0,9044.64
163,1,3,1144,19885,12139,4609.33,11218.0,322.21
230,1,3,224,2089,1509,3274.74,1196.0,12071.45
9,2,3,608,12236,7430,1539.32,647.0,4421.95
208,2,3,109,19401,7392,3084.25,689.0,14215.84
310,1,3,485,1765,901,4543.9,529.0,2604.52
335,1,1,1334,291,102,801.77,35.0,1852.18
59,3,1,76,11233,2579,4071.14,1824.0,17321.29
360,3,3,692,17125,9764,4593.78,6444.0,22706.06
402,3,3,279,14114,1944,3220.12,95.0,4465.34
239,3,2,603,2171,1622,2401.04,12.0,0.0
248,1,2,105,10916,10774,1296.9,9509.0,5206.19
432,3,3,594,4656,4218,3630.91,2665.0,2457.44
146,3,2,182,2957,2820,46.11,1729.0,96.72
324,2,3,870,9933,4137,1023.46,3231.0,663.13
42,1,3,41,18855,14284,3708.75,5014.0,4162.97
63,1,1,887,8527,4976,1587.79,3860.0,0.0
412,2,2,1356,753,252,3674.77,51.0,4136.36
231,3,3,1171,12869,219,2577.34,3.0,8480.72
237,3,3,718,3774,346,3222.39,335.0,1737.9
183,1,2,1119,17869,13913,529.4,2620.0,2097.72
80,2,3,822,16881,7124,3306.74,1164.0,1788.11
295,1,3,681,9941,6131,1155.87,3617.0,5751.5
228,3,2,305,13137,2137,2500.85,756.0,0.0
360,3,2,1151,12977,5310,751.99,3428.0,1745.03
50,1,3,691,12202,9234,254.86,5515.0,1125.47
143,1,3,935,4507,785,1447.35,182.0,1251.74
296,3,2,1075,9558,9214,260.56,6383.0,0.0
403,1,1,755,16096,3389,3920.47,202.0,0.0
420,1,3,1374,803,265,2281.48,246.0,4234.83
226,1,2,309,10346,10297,4993.47,0.0,19421.91
31,3,1,1401,2503,658,1356.85,525.0,6644.33
412,2,3,465,12195,2338,342.05,110.0,1363.11
389,1,2,852,2082,654,2247.66,415.0,5996.63
83,1,3,639,4113,2136,4809.86,156.0,3957.62
175,1,3,718,10736,8633,2818.29,6971.0,6790.54
399,1,2,240,13616,1367,4241.15,569.0,14040.82
431,3,2,1281,7255,2662,2316.22,2653.0,0.0
420,1,1,380,18050,7389,4984.93,3400.0,3626.1
336,2,2,40,6587,2415,1432.73,0.0,5980.75
60,1,3,728,19233,13598,4827.45,2747.0,15342.87
455,3,2,1221,14813,13333,4982.78,558.0,20657.4
391,1,1,254,2634,2569,1999.54,800.0,2807.49
302,2,1,1306,9386,2024,2192.34,1357.0,10714.57
451,3,2,495,7131,105,4251.79,42.0,2732.87
201,1,3,650,10060,5433,2473.17,1438.0,0.0
365,2,1,61,14309,6020,2881.54,2768.0,12188.33
397,1,1,1224,5431,4378,152.71,0.0,0.0
448,3,1,1042,4987,1486,4555.25,0.0,1462.05
109,2,3,599,8323,1857,4790.57,119.0,0.0
41,1,1,239,4923,4282,1232.48,1059.0,2371.61
444,2,3,1179,6221,718,257.58,195.0,905.06
12,3,3,864,9607,6790,2863.84,361.0,0.0
94,3,1,336,13357,4742,2852.85,1852.0,11091.52
445,2,2,562,2721,725,267.33,515.0,491.87
53,2,2,744,8,3,4623.22,0.0,20259.15
15,3,1,312,17296,15337,4691.65,5699.0,0.0
168,2,3,585,19616,2822,4424.15,388.0,12854.56
421,3,2,123,13531,4986,3365.47,3848.0,0.0
224,2,2,961,1076,1074,1681.63,838.0,5189.72
159,1,1,1008,12018,8876,4832.32,8072.0,780.27
99,2,3,36,8752,1375,3206.9,634.0,16002.76
216,1,1,1298,8911,7486,4073.49,0.0,8218.01
38,2,1,428,7068,6557,3262.67,0.0,5411.9
263,1,2,330,8503,774,1346.42,449.0,3970.28
317,1,2,1119,6780,3331,3426.69,889.0,6194.69
128,3,1,929,11188,247,1071.54,26.0,4685.73
379,3,1,1156,12466,882,2858.55,0.0,0.0
71,1,1,631,8086,5238,2148.01,905.0,1425.08
39,2,2,182,9484,5605,4759.04,0.0,14656.2
146,1,1,630,13874,9185,3614.23,3459.0,15573.99
344,1,2,793,16787,14867,373.1,794.0,421.35
76,2,2,1060,4999,3562,4517.66,1694.0,17022.21
7,3,2,1095,3447,1754,4175.47,1086.0,3246.77
187,3,2,845,3015,2615,4481.82,2196.0,15449.1
444,1,1,381,19329,5429,2405.9,4439.0,5041.02
287,3,3,49,4661,3842,2252.35,2398.0,10380.47
91,2,2,299,15786,10266,1808.14,5236.0,8865.58
370,2,3,753,6177,246,4757.74,86.0,0.0
317,1,2,492,7929,7750,3423.36,5532.0,14772.24
34,3,1,1041,12255,760,2841.36,263.0,0.0
66,1,3,509,12837,5006,16.47,4965.0,0.0
40,3,2,581,2063,111,147.76,0.0,608.32
14,3,1,1241,9156,280,3435.44,248.0,10315.9
28,3,3,1113,12228,9656,4146.15,77.0,12656.59
370,1,3,1036,7116,1491,4122.38,1315.0,4280.57
17,1,3,951,10548,4969,3838.38,2250.0,9567.66
369,1,2,291,5868,2735,2432.97,2338.0,3054.0
196,3,1,1386,6151,4167,3545.68,2145.0,11270.6
277,1,2,972,3167,1284,1060.22,120.0,3439.35
309,2,3,623,10638,5834,1857.71,2249.0,931.82
75,1,2,100,8534,717,4251.54,412.0,12521.59
436,3,2,623,16029,14,2763.53,13.0,5894.18
165,2,1,1220,3864,2469,3728.37,2130.0,11606.56
345,1,2,28,19088,9386,3134.48,6260.0,0.0
248,1,2,510,18654,8121,3877.48,7671.0,6956.75
263,2,3,986,14388,14075,1306.17,12325.0,6087.05
323,2,3,699,14730,5156,1995.7,3322.0,7959.89
253,3,3,467,14225,11184,1785.15,0.0,5204.54
244,3,2,19,9853,5968,4212.64,4264.0,15084.1
107,2,2,312,19396,2610,574.76,2473.0,0.0
420,3,3,612,18072,6511,1055.07,5.0,0.0
350,1,3,1190,2815,1000,3654.26,638.0,11032.22
281,1,2,618,11473,7158,76.08,1634.0,37.4
216,2,2,778,14132,4002,724.26,629.0,2910.74
256,1,2,1125,8203,3157,461.29,0.0,198.3
2,3,2,1334,4991,4065,3130.55,3779.0,879.61
282,2,2,697,18084,15229,3771.01,13244.0,13907.7
196,1,3,798,4521,1583,4956.48,1393.0,5210.62
273,3,2,1378,2539,2113,3511.87,911.0,0.0
390,1,1,18,19628,6007,2610.42,522.0,8999.28
200,3,3,242,3620,2439,1811.83,0.0,7772.42
26,3,2,1148,3363,3023,450.04,1817.0,2002.59
141,1,2,788,2184,1357,2123.06,0.0,7259.24
269,3,2,539,1360,661,861.32,365.0,794.62
384,2,3,988,14480,6085,3785.48,234.0,12520.84
320,1,2,1254,14184,14038,951.8,13159.0,0.0
443,3,1,646,1874,991,134.07,189.0,0.0
16,2,2,413,1409,380,3778.54,296.0,4090.32
296,3,3,85,9644,6453,2532.06,2753.0,3806.34
201,1,3,799,9926,6731,3720.4,4442.0,4263.69
400,1,1,962,7695,3473,4599.47,1198.0,6747.67
94,1,1,1118,15169,7549,1478.17,6687.0,253.74
29,1,3,1253,6637,352,1664.51,116.0,1670.12
57,1,3,294,2819,1619,2884.73,859.0,8613.99
126,1,1,26,10070,6257,3131.83,1011.0,0.0
271,3,2,622,13594,3684,3509.37,391.0,10316.53
433,3,3,1054,17945,15831,1960.63,6805.0,5178.93
324,1,3,1012,17374,2120,2439.12,1417.0,6352.26
82,2,2,267,2244,1408,4225.67,1141.0,0.0
189,3,3,151,13778,5601,279.44,1388.0,884.46
213,3,2,368,6377,1711,1408.65,231.0,2772.97
206,2,3,347,3498,2860,360.13,0.0,0.0
20,1,2,375,13953,10677,2722.57,0.0,5656.09
47,2,1,1012,9513,8012,3679.87,7928.0,476.57
115,2,3,1107,7933,6391,4924.77,2993.0,13017.98
162,3,3,221,12952,4878,2657.08,2898.0,1194.94
136,1,1,994,18394,13937,3075.07,2582.0,0.0
339,1,2,1103,7014,5479,1140.37,4643.0,0.0
56,1,2,1003,12694,9545,1536.89,8894.0,6750.88
72,1,2,221,1783,825,3895.69,0.0,4726.86
37,1,2,611,2936,539,3492.4,91.0,11040.85
120,2,3,494,14436,5309,2969.15,1535.0,9323.4
271,1,3,680,10564,5091,2967.38,518.0,11674.85
217,1,2,401,10509,8796,3807.75,176.0,14275.7
383,3,1,433,4755,84,4557.75,10.0,3570.36
319,2,1,1320,3050,2495,200.64,2397.0,719.57
447,3,3,7,145,91,1783.83,59.0,6712.87
265,2,3,155,9096,5555,1219.82,2617.0,746.6
189,3,2,1308,11678,5178,1789.44,2706.0,3120.7
178,1,1,169,10039,9683,3620.79,2021.0,0.0
234,1,1,41,893,745,1353.49,63.0,6293.48
43,3,1,875,11973,3779,4702.45,2005.0,3106.24
36,2,1,1181,17443,12735,2159.63,2233.0,6281.18
74,3,3,162,2209,555,500.62,299.0,0.0
216,2,3,1322,10096,6378,3651.53,2036.0,1210.95
94,2,2,1210,5444,5003,1055.46,4188.0,4135.33
275,3,1,651,17551,16278,1223.9,11733.0,2200.51
268,3,2,893,18157,9190,2224.02,7412.0,2147.93
58,1,3,979,2421,1844,4226.93,1804.0,12881.6
366,3,1,345,2447,1898,3383.29,1553.0,0.0
179,1,1,306,14787,7906,4594.96,3022.0,17953.3
357,1,2,189,12280,4673,317.25,337.0,188.02
77,2,3,752,7856,4035,4641.43,3744.0,19628.51
124,2,1,1105,3306,2372,4289.65,150.0,17955.35
381,1,1,1291,9387,4353,3950.62,2326.0,2593.39
237,2,2,689,13792,9759,400.96,0.0,1303.06
316,1,3,220,3336,3084,4369.5,2543.0,18747.7
306,2,1,490,12334,5950,4884.31,3421.0,22876.14
178,2,2,599,7715,3325,3319.45,507.0,0.0
107,3,2,1158,2677,2048,2897.16,1744.0,527.86
57,2,1,1079,19945,7179,1229.63,6657.0,4451.18
428,1,2,880,3897,3678,1474.52,1843.0,3254.3
2,2,2,403,3724,322,3420.82,139.0,0.0
10,1,3,191,16653,860,1118.63,290.0,4950.3
221,3,3,1304,4708,3974,2452.63,3398.0,1050.27
363,3,1,569,6831,3,1577.99,1.0,5438.86
96,1,2,961,18559,9573,1785.18,4173.0,7519.99
346,2,3,131,1693,542,467.99,150.0,480.0
441,1,2,99,17314,12746,4222.55,1444.0,2836.91
95,1,1,621,4762,1753,475.55,958.0,1819.94
35,2,3,600,10482,5229,4065.37,3837.0,15977.78
327,3,2,1270,3346,104,693.95,27.0,1833.65
4,1,3,450,6713,3739,2969.9,3183.0,12591.64
95,3,2,40,5161,964,2864.74,582.0,9558.09
252,3,2,95,2837,576,1661.35,305.0,7020.14
453,2,2,933,12965,10493,774.38,2988.0,3067.46
197,2,3,495,17622,4834,2758.23,0.0,6007.7
106,3,1,765,12284,1382,3079.38,1174.0,4496.02
96,2,2,1216,19157,1706,4755.33,553.0,11219.6
198,3,2,444,5425,3797,3553.99,637.0,15601.14
287,2,2,938,19094,880,4533.28,434.0,7993.19
54,1,3,845,13320,1493,2348.24,631.0,4230.05
144,1,3,1054,1547,953,516.1,706.0,298.21
105,1,3,914,12795,616,287.96,419.0,1086.47
399,3,1,322,18530,705,264.86,310.0,815.53
187,3,2,1192,209,24,3013.08,21.0,13414.48
212,2,1,975,19248,2607,2793.27,2218.0,0.0
406,3,1,1333,18807,1890,77.3,1519.0,0.0
49,3,2,19,8751,3762,2681.65,3551.0,9404.14
178,2,2,138,6932,1525,1014.53,328.0,3319.63
306,1,3,671,7582,2817,1298.38,511.0,265.09
352,1,2,567,6712,2023,1678.43,0.0,7980.95
311,1,2,1392,15438,9982,2554.88,1106.0,7196.62
14,2,3,945,14841,2435,3447.89,2340.0,3953.64
30,2,2,1367,12857,8287,4421.19,1283.0,18408.89
160,1,3,1275,7534,1835,1110.18,619.0,4609.89
43,1,1,832,360,205,1916.18,88.0,1733.18
108,1,1,633,1055,112,4788.52,76.0,2477.56
434,3,1,974,11590,1056,3334.61,142.0,15239.14
119,1,3,825,7050,6011,4915.97,1968.0,13872.34
193,2,3,660,13165,2871,915.83,0.0,1323.02
26,3,1,1353,7051,4353,1668.87,892.0,1250.44
339,1,1,1401,3417,2349,3894.49,1321.0,1846.62
101,1,2,920,16965,795,4499.83,125.0,5825.43
433,2,1,303,19464,2460,4126.07,1741.0,13805.78
357,3,1,1002,16225,13403,754.82,3052.0,1183.79
19,1,2,244,18134,7575,4508.25,3171.0,0.0
60,2,1,1399,13412,7547,3817.87,7322.0,3048.74
277,3,2,417,18791,63,4864.77,56.0,0.0
35,1,2,318,5509,2886,1545.13,2728.0,1679.44
168,3,2,129,13894,10581,3534.84,4848.0,17431.18
39,3,3,269,15942,5862,278.63,4150.0,171.17
253,1,2,1007,4485,1235,1313.59,666.0,0.0
208,1,2,189,12156,11571,1579.16,5679.0,1049.05
359,3,1,426,14983,13384,1184.09,0.0,4719.65
252,3,3,1400,18588,12494,2898.65,9972.0,0.0
328,2,2,1298,18970,6123,3694.84,4930.0,9435.76
436,2,2,596,18884,5307,2676.2,4712.0,208.58
182,3,3,337,7604,7139,688.08,2714.0,0.0
383,3,3,1013,19069,14418,1692.79,27.0,1795.87
132,3,1,898,12480,10466,2401.44,4546.0,4828.37
424,3,2,882,1979,1041,953.75,462.0,2145.64
322,2,2,1174,12022,7988,3405.55,1967.0,9112.06
228,2,1,1290,5737,2358,2919.72,382.0,2090.07
232,1,2,639,15713,9121,4945.37,5823.0,1218.51
205,3,2,1061,10872,10290,3183.88,0.0,15635.87
275,3,2,344,8981,1300,4358.73,194.0,15749.19
123,3,2,461,14420,13473,207.68,3948.0,788.69
407,2,1,162,3651,2878,3412.91,653.0,15453.39
357,1,3,1299,13175,2379,4769.17,1012.0,3095.32
78,3,3,1389,15454,4838,1011.3,2475.0,54.22
412,2,1,1007,3528,1832,4745.02,370.0,4291.25
329,1,2,1041,12116,2424,782.63,2279.0,675.42
125,3,1,357,16906,4577,2524.78,121.0,0.0
225,1,1,46,19691,3642,3168.94,2817.0,10329.68
334,1,1,1196,12794,11850,49.3,3402.0,0.0
141,3,3,1069,1768,375,64.18,11.0,108.2
112,2,3,1163,7885,7623,3573.95,3573.0,5776.01
206,3,1,1084,16394,15547,220.04,4604.0,48.93
229,1,3,418,8487,297,4802.07,72.0,23301.73
37,1,2,1359,12127,5190,942.07,662.0,4285.24
30,1,1,1386,16401,2533,955.18,2414.0,2637.18
213,1,3,79,6422,4527,4435.3,2715.0,5494.71
98,2,1,1214,18991,15993,4857.22,4697.0,0.0
41,1,2,503,915,296,3867.59,81.0,5694.19
250,3,3,1036,10569,8882,3235.35,3204.0,2523.8
242,1,2,21,213,130,21.85,125.0,23.72
87,3,1,1342,13890,2054,111.83,0.0,171.63
365,2,2,597,8096,6714,4863.1,2268.0,17829.97
361,1,3,820,4288,877,3633.75,389.0,2537.03
233,3,2,1146,767,368,3892.78,185.0,4107.33
304,2,1,323,4161,3983,2927.24,0.0,6089.84
335,2,1,446,1356,452,4812.76,157.0,8842.48
195,1,1,984,7282,6951,624.21,3802.0,1128.42
201,1,1,686,166,60,2488.1,54.0,3073.61
219,2,2,1303,9411,3132,4824.32,359.0,12223.81
325,2,1,391,3763,1743,436.74,784.0,1953.58
168,3,2,247,7371,3985,1612.53,1269.0,1877.43
382,2,2,1382,18788,10014,4133.42,1271.0,0.0
436,1,3,861,16257,15778,297.01,6266.0,253.8
264,2,3,154,4438,4427,157.8,3527.0,156.64
85,3,2,426,15577,10990,3991.76,2930.0,10181.08
156,1,2,433,7553,5604,4087.25,850.0,9988.88
117,2,2,209,12584,8514,3897.96,5973.0,7242.05
221,1,3,741,4835,996,3549.0,486.0,5329.02
338,3,3,336,2694,208,1500.84,126.0,771.4
104,3,1,611,19572,16955,357.26,0.0,1697.32
406,1,1,780,260,238,4076.81,167.0,1998.27
357,2,1,638,10047,1655,4782.1,485.0,17396.86
249,1,3,1121,4161,2427,3500.93,1336.0,1536.23
180,1,2,1383,7601,5051,477.7,3517.0,2022.5
275,2,2,749,19470,13417,2953.84,8921.0,8624.01
223,1,2,50,2033,931,4850.77,141.0,5754.43
368,1,3,637,5586,3917,2211.35,803.0,6888.09
314,1,1,1277,19677,18319,4843.69,615.0,3847.15
114,3,2,314,9776,1903,1064.83,875.0,2540.9
344,2,2,517,10174,7203,3877.82,2428.0,0.0
172,1,2,313,14615,5472,1484.85,4716.0,5498.36
296,3,2,151,2819,663,92.01,130.0,0.0
47,1,1,155,5311,636,2327.6,427.0,9061.11
424,1,3,1114,7022,6230,2248.67,514.0,6125.1
19,1,2,1401,2468,2428,1173.2,2052.0,5721.58
250,2,1,1139,15498,13583,2850.47,9411.0,9846.61
241,1,2,820,8462,2560,3181.54,1043.0,4680.74
181,3,2,1250,2520,2385,4197.61,318.0,1327.58
364,3,1,1007,7352,3136,2520.31,548.0,8714.71
189,1,2,241,9344,7805,2244.66,6656.0,0.0
281,1,1,1344,15640,7574,4982.77,0.0,18172.66
127,1,1,412,18069,15710,3834.15,13373.0,9010.06
383,1,3,567,15328,2962,2326.7,2468.0,1873.97
308,3,1,1325,4688,4073,1857.01,3787.0,6005.41
339,3,2,832,3032,2813,3926.37,2493.0,9249.11
211,3,3,579,7859,99,1541.91,19.0,7706.9
24,1,3,1331,18003,10088,4141.63,9167.0,6121.63
81,2,1,692,7348,575,145.95,3.0,221.36
56,2,2,779,4541,3860,3021.87,1514.0,2015.9
155,2,1,807,2816,2315,2342.18,407.0,0.0
411,3,2,1307,3726,678,3881.39,259.0,0.0
423,1,2,430,6344,5930,902.54,898.0,266.88
255,3,1,1099,8395,2491,4213.61,726.0,9720.92
160,1,1,146,9611,355,1267.69,240.0,347.09
175,3,3,533,6704,3624,4223.03,3091.0,19915.56
399,3,3,918,6674,4201,2415.51,0.0,8652.19
13,2,1,228,19918,14844,3733.75,2052.0,2019.71
344,1,2,1120,2127,1891,2751.92,0.0,9145.45
218,2,3,586,12133,8591,3408.14,0.0,16793.3
121,1,1,881,3782,1510,2272.98,0.0,10422.2
323,3,3,69,7570,5103,4434.94,617.0,5456.72
216,3,1,1177,14349,1003,4603.07,704.0,9023.58
438,2,3,243,14239,4498,1207.8,2398.0,1094.98
316,3,3,784,12093,8734,3914.51,3516.0,18454.51
208,2,2,6,7798,7736,187.43,7298.0,529.9
259,2,2,378,9350,8184,3503.99,7673.0,4891.7
442,3,2,918,11819,6499,2370.16,5657.0,11794.87
424,3,1,972,5039,636,2145.76,530.0,1542.17
89,2,2,1216,10011,3432,4579.78,762.0,4811.46
386,2,3,463,11820,10693,1832.63,7637.0,0.0
273,3,3,206,14387,7418,1519.62,6063.0,1508.53
330,1,3,119,13332,12877,1689.46,3918.0,5211.47
48,1,3,1234,10186,10124,2368.32,5056.0,11827.14
86,1,3,324,227,9,4287.44,8.0,5039.05
205,2,1,1366,11818,7574,315.13,1181.0,1029.11
328,2,2,1031,14943,13617,674.05,11920.0,1972.15
151,2,1,257,11110,1160,4811.31,648.0,9571.09
111,3,1,643,15205,7234,1050.37,5169.0,3363.32
338,1,2,261,14490,1674,1745.78,0.0,5250.37
375,2,2,560,2707,1412,230.17,226.0,73.46
136,2,1,1331,18251,16410,2046.14,15826.0,5481.57
384,1,2,456,13536,2700,2425.14,1498.0,11276.69
434,1,2,122,17305,3092,2036.72,744.0,9392.57
158,3,2,1402,15241,3625,579.67,3240.0,1811.62
128,2,2,940,12311,3813,322.61,537.0,449.37
80,3,2,1393,51,50,4720.75,22.0,0.0
317,2,2,698,716,115,1836.55,16.0,7511.74
21,3,2,24,12631,5550,223.76,2606.0,851.14
366,1,3,1342,16851,5583,1382.82,4972.0,4902.7
173,1,1,43,813,268,2118.86,95.0,10589.19
269,3,3,517,17980,6614,2671.35,6607.0,13119.29
365,2,2,707,16200,9272,3312.44,7887.0,15289.1
419,2,1,1401,1192,813,3404.09,0.0,9528.67
432,3,1,1201,16767,8989,1274.63,4467.0,4381.81
203,3,2,622,7791,3991,2444.03,3021.0,4660.61
404,2,2,241,5807,2670,3111.61,0.0,0.0
36,2,3,593,9190,721,1417.73,190.0,4499.57
13,2,2,248,4812,458,1645.05,186.0,7494.3
377,3,1,1233,2673,1049,1972.61,679.0,6471.89
177,2,1,646,19650,2745,4587.33,84.0,20843.84
273,2,3,1246,18513,12308,2626.36,6834.0,12601.8
176,1,3,348,17994,7830,2718.89,1960.0,0.0
224,3,3,859,6295,188,4377.74,163.0,10026.53
447,1,3,725,15930,15172,1214.22,6741.0,66.22
70,3,3,1163,17602,8018,46.27,1760.0,144.45
450,1,2,941,17154,388,1119.05,340.0,3790.37
157,3,3,445,12401,12009,4753.12,8965.0,0.0
286,1,1,1282,18079,13978,3219.97,0.0,0.0
428,3,1,640,12821,3486,1589.15,1122.0,2657.7
361,3,2,1265,6291,2896,3513.0,731.0,5463.62
46,3,3,637,6500,2511,2099.78,98.0,8946.06
372,2,2,767,1063,638,2900.59,0.0,11792.43
90,1,2,1245,16334,6402,2930.24,4141.0,14067.72
38,3,2,1063,12099,11891,936.23,450.0,1844.81
38,1,3,166,11737,9659,3981.51,5915.0,13438.63
172,2,3,1023,15718,3588,1968.47,2987.0,0.0
90,2,2,1086,10559,9252,1076.43,0.0,3971.49
220,3,2,625,11826,8479,1475.04,87.0,1700.72
353,1,1,1217,1836,511,1050.53,86.0,1000.95
111,2,2,1048,6737,2540,3502.38,494.0,190.8
215,3,2,205,19852,11772,3986.5,10152.0,2399.82
357,2,3,588,14053,9049,3151.19,5122.0,7194.62
252,3,2,1248,11156,1605,1448.23,1107.0,4368.71
272,1,3,556,10043,2108,3493.68,578.0,9043.11
141,3,2,575,15906,4989,3418.85,3829.0,9426.91
261,3,2,198,9431,602,2899.17,25.0,4029.81
129,3,1,756,13881,12119,3555.56,4120.0,9.07
191,3,2,1054,6959,1755,4702.8,707.0,2233.89
11,3,3,874,14048,10214,3252.5,2186.0,12966.56
407,3,1,723,17548,17001,3462.72,13052.0,9034.46
386,1,2,523,16606,1609,4273.42,625.0,1694.46
416,2,1,353,17615,12260,3709.41,9939.0,15763.35
166,3,1,1196,4418,1204,3903.94,0.0,11007.97
424,3,1,163,17754,1087,3769.19,212.0,8191.05
343,2,3,1165,8505,5632,4385.06,1706.0,19632.68
443,2,2,1191,17373,14911,3678.44,3680.0,14140.94
399,1,1,1148,12863,11957,4530.8,1615.0,1240.62
183,2,1,543,3216,1379,4899.7,982.0,0.0
278,3,1,996,8292,3448,3577.3,3244.0,12967.36
386,1,1,128,11815,5479,4346.0,502.0,2150.03
261,3,1,942,15678,260,1645.58,123.0,7540.58
210,1,2,843,4007,2704,1666.06,0.0,628.52
216,2,1,599,11965,4287,1387.59,1002.0,6672.86
10,2,1,931,16537,9653,4659.61,6414.0,5688.44
434,1,3,200,15591,5967,1621.12,3655.0,1645.21
242,1,3,901,10882,4656,3962.66,2580.0,195.91
181,3,2,467,8038,7740,1453.31,7664.0,5788.11
284,2,3,762,19148,2724,717.38,2535.0,3252.56
217,1,2,162,12664,4320,495.92,0.0,1315.66
432,1,3,350,4309,2388,976.37,118.0,1004.25
148,2,2,413,15438,3978,341.81,2471.0,581.6
343,3,2,733,16576,2770,1172.01,1097.0,0.0
355,3,2,392,17034,10510,4942.44,2425.0,8922.99
125,3,1,157,11207,5099,2078.14,3371.0,118.72
43,1,2,212,3877,3522,4984.17,1555.0,15264.03
32,3,1,1147,8775,4941,1478.62,1996.0,1777.11
57,2,1,799,17956,13266,4628.05,6240.0,5459.32
222,1,2,614,8513,4379,3422.94,3113.0,16697.76
249,2,1,923,16221,7081,2680.71,2371.0,3639.2
224,3,2,142,3047,1204,3089.54,0.0,2030.54
282,1,2,723,6127,4897,4250.96,552.0,7196.09
243,1,2,1333,19142,12031,1074.4,3755.0,333.49
149,1,3,1104,11727,6125,4072.68,5799.0,3889.04
456,3,3,636,19134,15739,1992.2,10885.0,4365.65
189,1,2,286,13106,3534,1261.86,2914.0,0.0
240,2,1,245,15794,14340,1754.25,10223.0,0.0
294,1,1,1113,9512,3887,2097.08,1330.0,9977.3
173,2,3,1141,860,844,1447.75,268.0,4355.57
218,1,3,87,11598,8325,2986.0,2061.0,5453.53
444,1,3,240,259,217,3858.26,51.0,1579.81
358,1,3,1009,1255,250,3523.2,84.0,9509.88
10,3,3,532,10304,8119,2927.79,6365.0,2051.74
30,3,1,1310,8634,6408,145.99,3943.0,637.1
248,2,3,688,645,372,2497.31,23.0,6308.1
2,2,2,281,2556,1599,3163.43,75.0,10242.18
408,2,1,1306,11087,8187,1122.61,7645.0,524.91
77,3,2,276,8154,5680,1978.75,3310.0,8195.68
77,2,1,500,16069,4502,379.94,0.0,1232.3
308,3,3,599,18929,4984,1751.61,353.0,0.0
212,1,3,1100,16846,12068,2747.37,0.0,11549.2
177,3,2,850,11881,3222,596.95,435.0,1795.23
411,1,1,761,1494,1332,1800.55,245.0,8478.37
218,3,3,712,6579,805,4643.86,427.0,12167.02
263,1,2,960,17905,1351,1523.13,650.0,5016.04
121,3,2,350,13962,436,3090.36,84.0,321.97
153,2,1,661,1830,199,1995.26,161.0,3517.63
409,2,2,342,15042,14900,711.49,12434.0,0.0
8,2,2,1255,8237,3314,1289.02,310.0,2056.16
339,1,3,1160,16949,7651,2110.61,2320.0,993.54
399,1,3,806,8217,2648,933.11,544.0,1726.54
348,3,2,1289,19986,6878,3308.42,792.0,8336.92
295,3,2,1337,6327,3353,4838.32,2942.0,0.0
298,2,3,788,10058,3508,745.46,300.0,495.43
10,1,2,196,17623,10560,4365.92,459.0,1271.43
375,2,3,504,9382,7736,1247.4,2697.0,6024.22
81,1,3,1060,2397,2221,2092.83,0.0,2683.31
427,2,3,906,9970,6510,1266.12,825.0,591.87
163,2,2,620,11057,1361,4390.29,786.0,6690.56
393,1,1,68,14659,6469,333.88,1610.0,0.0
449,2,1,556,19476,10213,3300.59,9344.0,6901.58
82,3,3,1334,1891,1176,548.56,490.0,1082.87
253,2,3,839,11355,6667,799.65,6136.0,932.41
36,3,2,1031,12188,7713,477.02,380.0,27.13
19,3,1,117,19510,18060,4043.02,0.0,4788.16
241,2,3,1314,17925,16850,2417.3,2944.0,6191.76
451,2,1,275,1338,1150,3245.18,467.0,10494.45
350,1,1,680,3088,2185,3636.08,1531.0,14258.22
174,2,3,941,473,103,2553.91,33.0,10469.76
160,2,3,467,2316,1274,3719.52,0.0,0.0
455,3,3,501,15820,9704,359.91,5178.0,1422.77
87,3,2,1110,8921,5516,3792.72,2929.0,0.0
88,3,2,1096,7223,5229,4854.46,3120.0,23656.34
211,3,2,888,12022,10070,507.28,1944.0,1163.99
124,3,2,427,321,61,1226.81,29.0,4934.04
364,3,2,159,6447,1582,4421.93,1128.0,10020.8
126,2,3,783,13101,577,2671.78,149.0,4059.88
68,1,2,686,14202,2370,3681.73,1284.0,13970.71
79,3,2,591,3091,622,4102.27,432.0,0.0
2,1,2,439,6909,3493,3637.36,2127.0,1217.63
